pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,label,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick
GBPUSD,2021-09-27,1.36631,1.37292,1.3656,1.3702,0,9,39,0,0,66,7,0.48378479261661006,-0.05196478105261532,0.28470844830237435,0.006271756532467698,0.0034566599291092626,-0.009828009828009687,0.45180988896059554,0.4088368048955073,0.3431381747586451,0.0,45.33288796513482,0.008285849172632191,0.0047200000000000575,-0.013599999999999834,-0.006400999999999879,0.007319999999999993,0.003890000000000171,0.0027199999999998337,0.0007099999999999884
GBPUSD,2021-09-28,1.36988,1.37172,1.3518,1.3539,1,9,39,0,0,18,181,0.13431833445265745,-1.3198236341869432,-1.1665255350833565,-0.013048549351217242,-0.008807186312622117,-0.019481460023174968,0.7220106986409695,0.5332812943020183,0.42923006549434095,0.0,34.99473855280043,0.009116859946015618,-0.012029999999999985,-0.026899999999999924,-0.021615999999999858,0.01992000000000016,0.015979999999999883,0.0018400000000000638,0.002100000000000213
GBPUSD,2021-09-29,1.35364,1.35548,1.341,1.3425,2,9,39,0,0,18,126,0.1359297893088313,-0.9337785526432423,-0.8229662244023469,-0.01790808936487731,-0.014071060323428752,-0.03003460807618108,0.782942800545546,0.5441598012775896,0.4586594407139026,2.0,29.86501375024227,0.009499941378443077,-0.019160000000000066,-0.041569999999999885,-0.03129599999999999,0.014480000000000048,0.011139999999999928,0.0018400000000000638,0.0015000000000000568
GBPUSD,2021-09-30,1.34244,1.35175,1.3414,1.3472,3,9,39,1,0,93,10,0.6935133041327679,-0.07747087393106224,0.3545782306844161,-0.01678587067581383,-0.017932643242455137,-0.02318769123682196,0.6687897164704386,0.5800288592857057,0.4515249103671834,2.0,34.15069807827798,0.009560659851411435,-0.024599999999999955,-0.03198000000000012,-0.024788000000000032,0.010350000000000081,0.0047599999999998754,0.004550000000000054,0.001040000000000152
GBPUSD,2021-10-01,1.34712,1.35758,1.3432,1.3545,4,10,39,0,1,105,39,0.7764712868935145,-0.2909911514935674,0.5478353821485793,0.0004431641923332563,-0.009129614186015877,-0.014048624253894193,0.7772071847464997,0.6234902972638674,0.4698713124869285,2.0,40.25704976788775,0.00990489843345348,-0.012480000000000047,-0.019299999999999873,-0.015887999999999902,0.01438000000000006,0.007379999999999942,0.0030799999999999716,0.003920000000000146
GBPUSD,2021-10-04,1.35411,1.36403,1.3531,1.36077,0,10,40,0,0,99,10,0.7325845019976333,-0.07458773659451266,0.49183596605889557,0.013608938547486016,-0.006882206977083638,-0.0034493364970559215,0.8116256102593127,0.6282717334902601,0.4881540598066936,1.0,44.97666818144835,0.009978119973921095,-0.00943000000000005,-0.004709999999999992,-0.008483500000000088,0.010930000000000106,0.00666000000000011,0.0032600000000000406,0.0010099999999999554
GBPUSD,2021-10-05,1.36078,1.36478,1.3582,1.36224,1,10,40,0,0,40,26,0.29394905862813997,-0.18959714281515208,0.10729140639925591,0.011163895486935749,0.006159982273432174,-0.0027014561507545665,0.5622375068174889,0.6293872577246301,0.4853972847301017,0.0,46.05269829683368,0.009735397118641019,0.008339999999999792,-0.003690000000000193,-0.0061955000000000204,0.00658000000000003,0.0014599999999997948,0.0025400000000002088,0.0025800000000000267
GBPUSD,2021-10-06,1.36231,1.36312,1.3542,1.3583,2,10,40,0,0,8,81,0.059457832651907384,-0.5953123738356058,-0.29435297399269233,0.0028054632705796223,0.011769087523277433,-0.002467576340643096,0.34440037942022766,0.6287127445707159,0.48840660435942623,2.0,43.592056107335914,0.009677154467309521,0.015800000000000036,-0.0033600000000000296,-0.009191500000000019,0.008920000000000039,0.004009999999999847,0.0008100000000001994,0.0040999999999999925
GBPUSD,2021-10-07,1.35832,1.36388,1.3568,1.36128,3,10,40,0,0,56,15,0.4093291713292898,-0.11190293892455135,0.21791624948466295,0.0003747878039639385,0.01045130641330183,-0.0076687563784807455,0.3385497150324175,0.5785434275188444,0.47742527609645,1.0,45.94459720081496,0.00949164343393027,0.014080000000000092,-0.010519999999999863,-0.005095999999999989,0.007079999999999975,0.0029600000000000737,0.0025999999999999357,0.0015199999999999658
GBPUSD,2021-10-08,1.36137,1.3658,1.3581,1.3611,4,10,40,0,0,44,33,0.3254074939215595,-0.24019921108882114,-0.019832962383480795,-0.0008368569415080351,0.0048726467331117185,-0.004301452837642161,0.2904158245061028,0.5699835561909983,0.47752184333948117,1.0,45.82029016569231,0.009363668902935237,0.006599999999999939,-0.005880000000000107,-0.004174500000000192,0.007699999999999818,0.00026999999999999247,0.004429999999999934,0.0029999999999998916
GBPUSD,2021-10-11,1.36113,1.36737,1.3583,1.35942,0,10,41,0,0,62,28,0.4584426175310237,-0.20791548198922133,-0.12563090961185766,0.0008245601119045709,-0.00099208536343387,-0.007867464603707464,0.19949437932588304,0.5594875990682496,0.4770075373487951,1.0,44.60721468111095,0.009342692552725572,-0.0013499999999999623,-0.010780000000000012,-0.004635500000000015,0.009069999999999911,0.0017099999999998783,0.006240000000000023,0.0011200000000000099
GBPUSD,2021-10-12,1.35941,1.36374,1.3567,1.3586,1,10,41,0,0,43,27,0.31852053464370167,-0.19935118911880817,-0.05958467276244675,-0.0019687353079455017,-0.0026720695325345156,0.003471452839943767,0.18574927913728848,0.4075164292856478,0.4761160148597128,2.0,43.99497382363088,0.009178214513245169,-0.0036399999999998656,0.0046999999999999265,-0.004345499999999891,0.007039999999999935,0.0008099999999999774,0.004329999999999945,0.0019000000000000128
GBPUSD,2021-10-13,1.35847,1.36649,1.3574,1.3658,2,10,41,0,0,80,11,0.5903700486576748,-0.07876508130471238,0.5395776130499633,0.0034530894129747303,0.005521607892218006,0.017355679702048432,0.2726348893403326,0.30085700117306396,0.49072849407232233,1.0,50.428546127167735,0.009171913476584803,0.00749999999999984,0.023299999999999876,0.0037679999999997715,0.009090000000000042,0.007329999999999837,0.0006900000000000794,0.0010700000000001264
GBPUSD,2021-10-14,1.36569,1.37343,1.3656,1.36728,3,10,41,0,0,77,1,0.5667464798014087,-0.006590075346538784,0.11642466445532883,0.005781877565432358,0.004407616361072009,0.014904988123515484,0.26634266193076567,0.2945060413672153,0.48688391659012575,2.0,51.657865998360414,0.009076062513971604,0.006000000000000005,0.020080000000000098,0.005843000000000043,0.007830000000000004,0.0015899999999999803,0.006149999999999878,9.000000000014552e-05
GBPUSD,2021-10-15,1.3672,1.37732,1.3665,1.3749,4,10,41,0,0,101,7,0.7401989467524963,-0.05119953188998851,0.5631948507899386,0.011997644634182292,0.010138858276394158,0.015060908084163938,0.326878048426182,0.2968298603894977,0.4965051461607336,1.0,57.501521043763105,0.00920062947725935,0.013800000000000034,0.020399999999999974,0.013408000000000087,0.010820000000000052,0.00770000000000004,0.0024200000000000887,0.0006999999999999229
GBPUSD,2021-10-18,1.37506,1.37653,1.3707,1.3728,0,10,42,0,0,15,44,0.10690442598869013,-0.317077073000445,-0.16435646444518268,0.005125201347195851,0.00984243280222441,0.008840582905266903,0.3370250829050074,0.2861071531206361,0.47826704449984614,2.0,55.51002617232071,0.008959870228883683,0.013379999999999947,0.012029999999999985,0.010942000000000007,0.005830000000000002,0.0022599999999999287,0.0014700000000000824,0.0020999999999999908
GBPUSD,2021-10-19,1.37268,1.38338,1.37243,1.37917,1,10,42,0,0,107,2,0.779497042282262,-0.018212547716864924,0.4727977387300833,0.008696097361184263,0.015140585897247094,0.012428059666431901,0.31847373294363635,0.3110923584017458,0.488188856564662,2.0,60.03189760078635,0.009102022355391993,0.020569999999999977,0.01693000000000011,0.016650000000000054,0.010950000000000015,0.006490000000000107,0.004210000000000047,0.00024999999999986144
GBPUSD,2021-10-20,1.37911,1.38344,1.374,1.3826,2,10,42,0,0,43,51,0.31397060423026046,-0.3705288193110011,0.2530617572202357,0.005600407302349231,0.012300483233270043,0.017890009570787013,0.29036920866372407,0.2752784193569849,0.48223022384654707,0.0,62.25642840847937,0.00912616361572113,0.016800000000000148,0.02429999999999999,0.019033000000000078,0.009439999999999893,0.003489999999999993,0.0008399999999999519,0.005109999999999948
GBPUSD,2021-10-21,1.38219,1.38332,1.3774,1.3792,3,10,42,0,0,11,48,0.08175431742380392,-0.3465514871327438,-0.21632337088244366,0.004662004662004726,0.008718038733836364,0.01316408086506815,0.35831075628217296,0.30151901053074126,0.46040116626877087,0.0,58.764924305099804,0.008897151928883917,0.01191999999999993,0.017919999999999936,0.015263000000000027,0.005920000000000147,0.002990000000000048,0.0011300000000000754,0.0018000000000000238
GBPUSD,2021-10-22,1.37928,1.38153,1.3735,1.3751,4,10,42,0,0,22,58,0.16312858882894432,-0.41905921930283324,-0.3030566672466847,-0.00295105026936493,0.00014546512473634365,0.010285798251414402,0.336480042929374,0.3297559114382604,0.45867073294968613,1.0,54.775550524902414,0.008835212505392208,0.00019999999999997797,0.014000000000000012,0.010756999999999906,0.008029999999999982,0.0041800000000000725,0.0022499999999998632,0.0016000000000000458
GBPUSD,2021-10-25,1.37494,1.37921,1.374,1.3766,0,10,43,0,0,43,9,0.3105590062111798,-0.06836661963430701,0.12073254105633663,-0.00433964993490521,0.0027680652680652784,0.01263774256668282,0.32379774053269683,0.3194355804779604,0.4554988746571291,1.0,55.953667428331144,0.008576268755007044,0.0038000000000000256,0.017179999999999973,0.011937000000000086,0.005209999999999937,0.0016599999999999948,0.002610000000000001,0.0009399999999999409
GBPUSD,2021-10-26,1.37652,1.38296,1.3755,1.3765,1,10,43,0,0,64,10,0.4678464533751781,-0.07409990410600797,-0.0014529392961895927,-0.001957656612529002,-0.0019359469826054632,0.013175327543059057,0.23072374183715938,0.3160678878019673,0.3585116578402176,0.0,55.84921330637703,0.008496535272506543,-0.00266999999999995,0.017900000000000027,0.010707000000000022,0.007460000000000022,1.999999999990898e-05,0.006440000000000001,0.001000000000000112
GBPUSD,2021-10-27,1.37641,1.3781,1.3708,1.37387,2,10,43,0,0,17,56,0.12278318233667232,-0.40758204314120744,-0.18453803735805369,-0.0008944804014253682,-0.006314190655287266,0.005908624981695754,0.1724177050760127,0.2961810444538922,0.2960254461230108,2.0,53.044565369677635,0.00841106846732751,-0.008730000000000127,0.008070000000000022,0.006508500000000028,0.007300000000000084,0.0025399999999999867,0.0016900000000001913,0.003069999999999906
GBPUSD,2021-10-28,1.37405,1.38149,1.372,1.3794,3,10,43,0,0,74,20,0.5414650121902488,-0.14919398857391544,0.3893599214002377,0.0020339968037192957,0.00014501160092805776,0.00886431455151837,0.2701798751814886,0.31345218498820454,0.29756923156327386,0.0,57.83888958124905,0.008488135005375546,0.00019999999999997797,0.012119999999999909,0.010428499999999952,0.009489999999999998,0.005349999999999966,0.0020900000000001473,0.0020499999999998852
GBPUSD,2021-10-29,1.37939,1.38039,1.3666,1.36806,4,10,43,0,0,10,128,0.07249581336678619,-0.9272214529610812,-0.821377565445584,-0.0061314929168180266,-0.00511962766344265,-0.004974907265982931,0.45426817472378617,0.3811399147329754,0.3478340556624582,0.0,47.196804302361684,0.00886683964784872,-0.007039999999999935,-0.006839999999999957,-0.0015894999999999104,0.013789999999999969,0.01132999999999984,0.001000000000000112,0.0014600000000000168
GBPUSD,2021-11-01,1.36815,1.36931,1.364,1.36634,0,11,44,0,1,12,41,0.08478602492417132,-0.30332931330628043,-0.13229543544201056,-0.00548086791326674,-0.007453145430771468,-0.004705710955710929,0.43738698499754125,0.38016275616280076,0.3342246304733629,0.0,45.81972379519914,0.008612779673002379,-0.010259999999999936,-0.00645999999999991,-0.0035879999999999246,0.005309999999999926,0.0018099999999998673,0.0011600000000000499,0.0023400000000000087
GBPUSD,2021-11-02,1.36629,1.36676,1.3603,1.3616,1,11,44,0,0,5,60,0.03439972480219942,-0.4384135139684796,-0.34326533898367717,-0.012904161229520095,-0.010824555030875538,-0.01273954624883089,0.4350592043647358,0.3430835702852026,0.3432967861565177,2.0,42.16826001941846,0.008459009696359347,-0.014900000000000135,-0.017570000000000086,-0.008296000000000081,0.00645999999999991,0.004690000000000083,0.00046999999999997044,0.0012999999999998568
GBPUSD,2021-11-03,1.36135,1.36922,1.3605,1.3685,2,11,44,0,0,79,9,0.5781026187240639,-0.06243802108201545,0.5252139420428243,0.00032162332061469456,-0.003908666758863588,-0.010198177347027326,0.5495918019188885,0.38459322407488644,0.3549832439823041,0.0,48.590852471064835,0.008477651860905112,-0.005369999999999875,-0.014100000000000001,-0.0019059999999999633,0.008720000000000061,0.00714999999999999,0.0007200000000000539,0.0008500000000000174
GBPUSD,2021-11-04,1.3685,1.36983,1.34696,1.34954,3,11,44,0,0,13,215,0.09718670076726732,-1.573986116185613,-1.3854585312385888,-0.012295621880352048,-0.021647092938958945,-0.021505220417633475,0.7201825582812296,0.5618528811860573,0.4740778092980892,1.0,36.57192214336024,0.009505676727983331,-0.029859999999999998,-0.02966000000000002,-0.020279000000000158,0.022870000000000168,0.018960000000000088,0.0013300000000000534,0.0025800000000000267
GBPUSD,2021-11-05,1.34971,1.3509,1.3423,1.3495,4,11,44,0,0,12,74,0.0881670877447766,-0.5490068236880453,-0.015558897837316423,-0.008886603995299613,-0.013566656433197433,-0.01861682786706431,0.7010141239227337,0.5641186014242677,0.474087791624646,2.0,36.551381150431126,0.009440985533127375,-0.018560000000000132,-0.025600000000000067,-0.01973899999999995,0.008599999999999941,0.00021000000000004349,0.0011900000000000244,0.007199999999999873
GBPUSD,2021-11-08,1.34784,1.35797,1.3448,1.35635,0,11,45,0,0,101,30,0.7515728869895516,-0.22554605887938714,0.6313805792972473,-0.008878333942272665,-0.007311503725280777,-0.014710155455470053,0.8128628635561349,0.6156169469657676,0.4964671127967435,1.0,42.506714020695775,0.009707343709332556,-0.009990000000000165,-0.0202500000000001,-0.01273550000000001,0.013169999999999904,0.008510000000000018,0.0016199999999999548,0.0030399999999999316
GBPUSD,2021-11-09,1.35608,1.36073,1.3522,1.35522,1,11,45,0,0,47,39,0.34290012388649954,-0.28611881304936904,-0.06341808742846004,0.004208841531188501,-0.004685663924794192,-0.015459498728659593,0.8030095236150573,0.6144475409391875,0.4964917512647355,0.0,41.80955481414461,0.009623247730094512,-0.00637999999999983,-0.021279999999999966,-0.013696499999999778,0.008529999999999927,0.0008599999999998609,0.004650000000000043,0.0030200000000000227
GBPUSD,2021-11-10,1.35551,1.35651,1.3399,1.3404,2,11,45,0,0,10,156,0.0737729710588717,-1.1515960782288512,-1.1147095926994237,-0.006743238236383786,-0.020533430763609806,-0.024361839184202205,0.837588928722529,0.6879497059914106,0.5377817482319507,0.0,33.9460210847124,0.010122301463659191,-0.028100000000000014,-0.03346999999999989,-0.02724649999999995,0.016610000000000014,0.015109999999999957,0.001000000000000112,0.0004999999999999449
GBPUSD,2021-11-11,1.34014,1.34331,1.3357,1.33699,3,11,45,0,0,32,44,0.23654245078871572,-0.3313086692435118,-0.2350500693957503,-0.01427360194640026,-0.009299465002889917,-0.030745251558648712,0.6272112962057091,0.6526136017373005,0.536640018681042,2.0,32.4344133130531,0.009942851359112099,-0.012550000000000061,-0.04241000000000006,-0.029142,0.007609999999999895,0.003150000000000208,0.003169999999999895,0.0012899999999997913
GBPUSD,2021-11-12,1.33705,1.3426,1.3351,1.34151,4,11,45,0,0,55,20,0.4150929284619082,-0.1458434613514916,0.3335701731423588,-0.010116438659405924,-0.005920711374583165,-0.019407043550721537,0.6655029814232809,0.6513938706701672,0.5239832351726272,1.0,36.47254463567552,0.009768361976318382,-0.007989999999999942,-0.026550000000000074,-0.022952500000000153,0.007500000000000062,0.0044599999999999085,0.0010900000000000354,0.0019500000000001183
GBPUSD,2021-11-15,1.3421,1.34495,1.3401,1.3415,0,11,46,0,0,29,20,0.21235377393636978,-0.14902019223604812,-0.04470605767082601,0.0008206505520738094,-0.010948501492977547,-0.01817995520880611,0.5390499344800413,0.6526935768949613,0.5240459032272408,1.0,36.467351790655265,0.009417050406581355,-0.01485000000000003,-0.024840000000000195,-0.02139750000000018,0.004850000000000021,0.000600000000000156,0.002850000000000019,0.0013999999999998458
GBPUSD,2021-11-16,1.34114,1.34728,1.3403,1.34267,1,11,46,0,0,61,8,0.457819467020597,-0.06263328213310705,0.11408204959959671,0.004248348903133303,-0.009260489071885036,-0.013902761457109225,0.5578568941926811,0.6553152781060114,0.509091660693875,2.0,37.587008384108664,0.00924297537753983,-0.012550000000000061,-0.01892999999999989,-0.0184025000000001,0.006979999999999986,0.0015300000000000313,0.004610000000000003,0.0008399999999999519
GBPUSD,2021-11-17,1.34265,1.34962,1.3395,1.34837,2,11,46,0,0,70,31,0.5191226306185636,-0.23461065802703507,0.4260231631475194,0.0051136405990266365,0.005945986272754444,-0.014709535988308375,0.27040648083235347,0.6450422175475347,0.5172500689562507,1.0,42.86939722942975,0.009305619993429852,0.007970000000000033,-0.02012999999999998,-0.010990999999999973,0.010120000000000129,0.005720000000000169,0.0012499999999999734,0.003149999999999986
GBPUSD,2021-11-18,1.34888,1.35135,1.3462,1.34957,3,11,46,0,0,25,27,0.18311488049344435,-0.19868335211434787,0.05115354961151899,0.006015654118524116,0.009409195281939287,2.2229796819539516e-05,0.19714941745006495,0.4726334230137798,0.517978157743255,0.0,43.94502159273766,0.009008789993899147,0.012580000000000036,2.999999999997449e-05,-0.00830949999999997,0.005149999999999988,0.0006899999999998574,0.0017800000000001148,0.0026800000000000157
GBPUSD,2021-11-19,1.3493,1.35096,1.3406,1.3452,4,11,46,0,0,17,87,0.12302675461350292,-0.6447787741791988,-0.30386126139479674,0.0018843051531649557,0.0027506317507883793,-0.003186365320488993,0.26442277022615496,0.4829298669941287,0.5179945713632815,0.0,40.923346015551346,0.009105304994334916,0.003689999999999971,-0.0042999999999999705,-0.011184500000000153,0.010359999999999925,0.0040999999999999925,0.0016599999999999948,0.0045999999999999375
GBPUSD,2021-11-22,1.34517,1.3455,1.3383,1.3396,0,11,47,0,0,3,69,0.02453221525903354,-0.5107161176654201,-0.4140740575540694,-0.006504149454526709,-0.0014163250093179869,-0.012349319865816333,0.3382701348533213,0.43710334880375945,0.5196542643516762,1.0,37.376606497557745,0.008969211780453842,-0.0019000000000000128,-0.016750000000000043,-0.014934500000000295,0.007199999999999873,0.005570000000000075,0.00032999999999994145,0.0012999999999998568
GBPUSD,2021-11-23,1.3396,1.34093,1.3341,1.3378,1,11,47,0,0,13,55,0.09928336816960685,-0.41057031949834566,-0.13436846819944773,-0.0087212964129314,-0.0036271012236811506,-0.012854001564321704,0.3308369059484212,0.4365664042051854,0.5187803705400982,0.0,36.28795271318534,0.008816410938992846,-0.00486999999999993,-0.01741999999999999,-0.014799499999999854,0.006829999999999892,0.0017999999999998018,0.0013300000000000534,0.0037000000000000366
GBPUSD,2021-11-24,1.33737,1.33901,1.3314,1.3326,2,11,47,0,0,16,60,0.12262874148516012,-0.4463985284551045,-0.35667018102693654,-0.009366636931311234,-0.01169560283898341,-0.005819158460161122,0.18944956842456787,0.2873059548330224,0.5210492262434891,1.0,33.27289245353131,0.008730238729064794,-0.015770000000000062,-0.007800000000000029,-0.017935999999999952,0.007610000000000117,0.004769999999999941,0.0016400000000000858,0.0012000000000000899
GBPUSD,2021-11-25,1.3324,1.33535,1.3303,1.33194,3,11,47,0,0,30,21,0.2214049834884425,-0.15761032722905965,-0.03452416691685132,-0.005718124813377079,-0.013063420200508324,-0.0037771411902856045,0.15889610623106568,0.2803648579495567,0.5066030926958505,1.0,32.89925970864009,0.008467364534131595,-0.017630000000000035,-0.005049999999999999,-0.0162230000000001,0.005049999999999999,0.000460000000000127,0.002950000000000008,0.0016399999999998638
GBPUSD,2021-11-26,1.33175,1.33657,1.3277,1.33307,4,11,47,0,0,48,40,0.3619297916275612,-0.304111131969205,0.09911770227144644,-0.0035356555538945678,-0.0090172465060957,-0.006291417879851768,0.2158978751153744,0.25461511239899887,0.4852832732717061,0.0,34.26039303888996,0.008496124210265047,-0.012129999999999974,-0.008440000000000003,-0.013343500000000175,0.008869999999999933,0.0013199999999999878,0.0035000000000000586,0.004049999999999887
GBPUSD,2021-11-29,1.33392,1.3363,1.3285,1.3313,0,11,48,0,0,24,54,0.178421494542405,-0.40632121866378645,-0.19641357802567372,-0.0009755365450998532,-0.006195879366975188,-0.007603428997390971,0.1712253222389511,0.2581125619177869,0.4855813715954753,1.0,33.12686264286951,0.008446401052388974,-0.008299999999999974,-0.010199999999999987,-0.013361500000000026,0.007800000000000029,0.0026200000000000667,0.0023800000000000487,0.0027999999999999137
GBPUSD,2021-11-30,1.33112,1.33705,1.3193,1.32977,1,11,48,1,0,59,118,0.4454895125909002,-0.8879740369012683,-0.10141835446843142,-0.0016292025166299018,-0.006002391986844269,-0.009607721927204826,0.1713880138572422,0.2494261743287082,0.4828129050867719,1.0,32.137057320695845,0.009110943834361201,-0.008030000000000204,-0.012900000000000134,-0.01330000000000009,0.017750000000000155,0.0013500000000001844,0.005929999999999991,0.01046999999999998
GBPUSD,2021-12-01,1.3296,1.3352,1.326,1.3278,2,12,48,0,1,56,36,0.4211793020457318,-0.2707581227436692,-0.13537906137182626,-0.003953280772952539,-0.0036019810895991933,-0.015255456588325167,0.11295124764123947,0.16894464066847978,0.4590083817974141,2.0,30.858546459111963,0.009117304989049677,-0.0047999999999999154,-0.020569999999999977,-0.013234999999999886,0.009199999999999875,0.0017999999999998018,0.005600000000000049,0.0018000000000000238
GBPUSD,2021-12-02,1.32764,1.33337,1.32654,1.33006,3,12,48,0,0,57,11,0.43159290169021824,-0.08285378566477952,0.18227832846254172,-0.0009314204161345874,-0.0014114749913658464,-0.014456456500959503,0.16250509056516257,0.19026318699634095,0.3587608723165868,0.0,34.09765910885871,0.008953926061260407,-0.0018799999999998818,-0.019509999999999916,-0.010000999999999927,0.006829999999999892,0.0024200000000000887,0.003309999999999924,0.0010999999999998789
GBPUSD,2021-12-03,1.33015,1.33101,1.3207,1.32331,4,12,48,0,0,9,94,0.06465436228997354,-0.7104461902792887,-0.5142277186783414,-0.004857982959459051,-0.007321445985582153,-0.016272673208444832,0.24887392366641042,0.21978989566421767,0.37217566970709987,2.0,29.632509667396505,0.009050788485456094,-0.009759999999999991,-0.021889999999999965,-0.015441499999999886,0.010310000000000041,0.006839999999999957,0.0008600000000000829,0.002610000000000001
GBPUSD,2021-12-06,1.3218,1.32864,1.32167,1.3262,0,12,49,0,0,68,1,0.5174761688606413,-0.009835073384792368,0.3328794068694174,-0.0012050007531254625,-0.003830842034101889,-0.010002985965959832,0.32632450187012907,0.24904247563861254,0.34682218909005524,0.0,33.63933940149714,0.008902160736494955,-0.005099999999999882,-0.013399999999999856,-0.011043999999999832,0.006970000000000143,0.0043999999999999595,0.0024399999999999977,0.00013000000000018552
GBPUSD,2021-12-07,1.32611,1.32894,1.3207,1.32423,1,12,49,0,0,28,54,0.21340612769680573,-0.40796012397160986,-0.14176802829326993,-0.004383260905523101,-0.00416613399309651,-0.01014351921064438,0.32849304597717005,0.24921351092270602,0.34676450038660506,0.0,32.28961601457341,0.00885486354103103,-0.005539999999999878,-0.013570000000000082,-0.011464499999999989,0.008240000000000025,0.0018799999999998818,0.00283000000000011,0.003530000000000033
GBPUSD,2021-12-08,1.32427,1.32612,1.31601,1.32019,2,12,49,0,0,18,83,0.13969960808595733,-0.6237398717784255,-0.30809427080580876,-0.0023577241916103997,-0.005731284832053096,-0.009312621942068167,0.3475544741141849,0.24377891495195136,0.25965287755777594,2.0,29.66124586920556,0.008944516145243105,-0.007610000000000117,-0.012410000000000032,-0.014493999999999785,0.010110000000000063,0.0040800000000000836,0.0018499999999999073,0.0041800000000000725
GBPUSD,2021-12-09,1.32015,1.32225,1.3169,1.32186,3,12,49,0,0,21,32,0.15907283263265468,-0.2461841457410124,0.12953073514374128,-0.003272507917357892,-0.0061651354074252485,-0.0075679084643451855,0.33789819898968815,0.2526686312741095,0.2601842955948368,2.0,32.1209298842149,0.008687764992011453,-0.008199999999999985,-0.010079999999999867,-0.012067499999999898,0.005349999999999966,0.0017100000000001003,0.00038999999999989043,0.003249999999999975
GBPUSD,2021-12-10,1.32194,1.32758,1.3185,1.32684,4,12,49,0,0,56,34,0.42664568739882974,-0.2602236107538835,0.3706673525273558,0.0019709567069163825,0.0026675533321747213,-0.004673423001042676,0.29607037737687164,0.2848508849925412,0.26318396635991376,0.0,38.974169270563834,0.008715781778296348,0.003530000000000033,-0.006229999999999958,-0.006353999999999971,0.009079999999999977,0.0049000000000001265,0.0007399999999999629,0.0034399999999998876
GBPUSD,2021-12-13,1.3248,1.32688,1.3205,1.32131,0,12,50,0,0,21,43,0.15700483091788056,-0.3245772946859881,-0.26343599033816373,0.0008483627356667967,-0.0036872266626452044,-0.007503943513858635,0.28701434325349306,0.2897338797248883,0.26750576842369017,2.0,34.77548096837084,0.008548940222703756,-0.004890000000000061,-0.009989999999999943,-0.010874499999999898,0.006380000000000052,0.003489999999999993,0.002080000000000082,0.0008099999999999774
GBPUSD,2021-12-14,1.3214,1.32567,1.3188,1.3231,1,12,50,0,0,43,26,0.32314212199182657,-0.1967610110488827,0.12865143030119836,0.0009380721105107792,-0.0008533260838374801,-0.005015905006128807,0.2891311075287484,0.29385229901298265,0.2680238986027938,2.0,37.13622975616773,0.008429015921082054,-0.0011300000000000754,-0.006669999999999954,-0.008106000000000169,0.006869999999999932,0.0017000000000000348,0.002569999999999961,0.0025999999999999357
GBPUSD,2021-12-15,1.32269,1.32825,1.3169,1.32603,2,12,50,0,0,56,58,0.4203554876804096,-0.4377442938254589,0.2525157066281684,-0.0006104730035271233,0.0044236056931199474,-0.0013330320831450582,0.23849480260753833,0.30267600627542723,0.25392917272134496,2.0,40.90654403159403,0.008637657641004763,0.005840000000000067,-0.0017700000000000493,-0.004059000000000035,0.011349999999999971,0.0033400000000001207,0.0022199999999998887,0.005789999999999962
GBPUSD,2021-12-16,1.3258,1.33745,1.324,1.3323,3,12,50,0,0,116,18,0.8787147382712277,-0.13576708402474155,0.49027002564488986,0.00831750308406054,0.007897961962688882,0.0016841345503211258,0.28979064064461396,0.3352873347903351,0.2821752708777834,0.0,48.08243813613411,0.008981396380932993,0.010440000000000005,0.0022400000000000198,0.003074499999999869,0.013449999999999962,0.00649999999999995,0.005149999999999988,0.0018000000000000238
GBPUSD,2021-12-17,1.33195,1.33393,1.32274,1.3238,4,12,50,0,0,20,92,0.1486542287623479,-0.6914673974248238,-0.6118848305116468,0.0005290605396419679,-0.0022911579391636794,0.0003702836070158533,0.4371723404201435,0.35435290736291186,0.304516500515296,0.0,40.84178965218497,0.009139153782294924,-0.0030399999999999316,0.0004900000000001015,-0.004355499999999735,0.011190000000000033,0.00814999999999988,0.001980000000000093,0.001060000000000061
GBPUSD,2021-12-20,1.3239,1.32456,1.3171,1.3206,0,12,51,0,0,7,68,0.049852707908443455,-0.513633960268913,-0.24926353954226757,-0.0040949299789597715,-0.0005373455131649774,-0.0042225908611069896,0.4350845483246356,0.34828045116498607,0.2965950677017946,2.0,38.49175415751686,0.009019214226416716,-0.0007099999999999884,-0.005600000000000049,-0.006605500000000042,0.007460000000000022,0.0033000000000000806,0.0006599999999998829,0.0035000000000000586
GBPUSD,2021-12-21,1.32052,1.3271,1.3195,1.3263,1,12,51,0,0,66,10,0.4982885529942773,-0.07724229848847583,0.437706358101363,-0.004503490204908811,0.002418562466933727,0.001563172560657966,0.4774554983650048,0.3731410044750641,0.3153361137411994,2.0,44.605987930753024,0.00891784178167267,0.0032000000000000917,0.0020700000000000163,-0.00033050000000001134,0.007600000000000051,0.005780000000000118,0.0007999999999999119,0.0010200000000000209
